day,month,temp,RH,wind,rain,FFMC,DMC,DC,ISI,BUI,FWI,FIRE
24,08,17.0,95.0,0.0,4.0,75,11.0,40.0,1.0,14,1
24,08,17.0,97.0,0.0,3.0,75,11.0,40.0,1.0,14,1
24,08,17.0,88.0,0.0,5.0,76,11.0,40.0,1.0,14,1
24,08,18.0,88.0,0.0,4.0,76,11.0,40.0,1.0,14,1
24,08,17.0,95.0,0.0,4.0,75,11.0,40.0,1.0,14,1
24,08,17.0,90.0,0.0,4.0,76,11.0,40.0,1.0,14,1
24,08,18.0,86.0,0.0,5.0,76,11.0,40.0,1.0,14,1
